-4.619668333022711693e+01,1.166220146196742746e+01
-4.601729032809188169e+01,1.226436140394321939e+01
-4.582996358658673586e+01,1.286410062347789030e+01
-4.563473203597911265e+01,1.346131337933955763e+01
-4.543162602747483447e+01,1.405589422161529178e+01
-4.522067733127121159e+01,1.464773801082589522e+01
-4.500191913435567415e+01,1.523673993704899310e+01
-4.477538603804920569e+01,1.582279553904763780e+01
-4.454111405529270229e+01,1.640580072340407014e+01
-4.429914060767890760e+01,1.698565178364665584e+01
-4.404950452222470147e+01,1.756224541937901762e+01
-4.379224602788725917e+01,1.813547875539703469e+01
-4.352740675182168673e+01,1.870524936079596046e+01
-4.325502971537961372e+01,1.927145526806351938e+01
-4.297515932984899933e+01,1.983399499215449069e+01
-4.268784139193486027e+01,2.039276754954331494e+01
-4.239312307897926502e+01,2.094767247725368264e+01
-4.209105294392264085e+01,2.149860985185715379e+01
-4.178168091000331685e+01,2.204548030844295781e+01
-4.146505826519864968e+01,2.258818505954872080e+01
-4.114123765640338348e+01,2.312662591405633350e+01
-4.081027308334860493e+01,2.366070529604321848e+01
-4.047221989226036243e+01,2.419032626358715987e+01
-4.012713476925665645e+01,2.471539252752326732e+01
-3.977507573348387382e+01,2.523580847014776651e+01
-3.941610212999334095e+01,2.575147916386412561e+01
-3.905027462235698010e+01,2.626231038976988330e+01
-3.867765518502282163e+01,2.676820865617968792e+01
-3.829830709541031553e+01,2.726908121708123289e+01
-3.791229492574633042e+01,2.776483609051983237e+01
-3.751968453464171915e+01,2.825538207690864567e+01
-3.712054305840791102e+01,2.874062877726198195e+01
-3.671493890211711886e+01,2.922048661134414971e+01
-3.630294173040146433e+01,2.969486683573682839e+01
-3.588462245799767203e+01,3.016368156181357207e+01
-3.546005324003195369e+01,3.062684377362512578e+01
-3.502930746205009882e+01,3.108426734568676153e+01
-3.459245972979245920e+01,3.153586706066513301e+01
-3.414958585871091401e+01,3.198155862696504670e+01
-3.370076286323642023e+01,3.242125869620404188e+01
-3.324606894578803207e+01,3.285488488058165046e+01
-3.278558348553283253e+01,3.328235577013084878e+01
-3.231938702689370047e+01,3.370359094985211357e+01
-3.184756126780490959e+01,3.411851101672750275e+01
-3.137018904772049765e+01,3.452703759660721516e+01
-3.088735433537141972e+01,3.492909336096990813e+01
-3.039914221627778446e+01,3.532460204354818956e+01
-2.990563888001331350e+01,3.571348845681974638e+01
-2.940693160722521426e+01,3.609567850835814795e+01
-2.890310875641072741e+01,3.647109921704033297e+01
-2.839425975045121575e+01,3.683967872910723429e+01
-2.788047506290348210e+01,3.720134633407535318e+01
-2.736184620405503409e+01,3.755603248049165188e+01
-2.683846570673790666e+01,3.790366879153342694e+01
-2.631042711190802308e+01,3.824418808044553941e+01
-2.577782495398830420e+01,3.857752436581380096e+01
-2.524075474597899671e+01,3.890361288666982631e+01
-2.469931296433779977e+01,3.922239011742326653e+01
-2.415359703362608457e+01,3.953379378262123112e+01
-2.360370531093277791e+01,3.983776287152549855e+01
-2.304973707006627848e+01,4.013423765251082642e+01
-2.249179248552612975e+01,4.042315968727523057e+01
-2.192997261625082572e+01,4.070447184486185677e+01
-2.136437938914415469e+01,4.097811831548882822e+01
-2.079511558238594304e+01,4.124404462418162609e+01
-2.022228480852363930e+01,4.150219764420752000e+01
-1.964599149735205330e+01,4.175252561030590925e+01
-1.906634087857968041e+01,4.199497813171343097e+01
-1.848343896428708888e+01,4.222950620497848462e+01
-1.789739253117639706e+01,4.245606222656375195e+01
-1.730830910261665778e+01,4.267460000523205110e+01
-1.671629693048689447e+01,4.288507477421261882e+01
-1.612146497681886359e+01,4.308744320314477250e+01
-1.552392289524248525e+01,4.328166340979546334e+01
-1.492378101223589937e+01,4.346769497154770789e+01
-1.432115030818373036e+01,4.364549893665645897e+01
-1.371614239824568493e+01,4.381503783526887474e+01
-1.310886951303802128e+01,4.397627569020586691e+01
-1.249944447913083501e+01,4.412917802750189367e+01
-1.188798069936503055e+01,4.427371188669945923e+01
-1.127459213298785734e+01,4.440984583089640125e+01
-1.065939327561723182e+01,4.453754995654107063e+01
-1.004249913903095681e+01,4.465679590297415302e+01
-9.424025230785220586e+00,4.476755686171369319e+01
-8.804087533670575283e+00,4.486980758547937853e+01
-8.182802485000332027e+00,4.496352439695485970e+01
-7.560286955741338133e+00,4.504868519728387355e+01
-6.936658229486865501e+00,4.512526947429797985e+01
-6.312033981276936601e+00,4.519325831047287778e+01
-5.686532256266370489e+00,4.525263439061075843e+01
-5.060271448246936643e+00,4.530338200924584413e+01
-4.433370278026068867e+00,4.534548707777022969e+01
-3.805947771665282087e+00,4.537893713127775186e+01
-3.178123238581267884e+00,4.540372133512300934e+01
-2.550016249514541311e+00,4.541983049119303217e+01
-1.921746614368243344e+00,4.542725704388908525e+01
-1.293434359921376231e+00,4.542599508581611190e+01
-6.651997074191858816e-01,4.541604036317727378e+01
-3.716305004538873052e-02,4.539739028087138450e+01
5.905550697193538978e-01,4.537004390729064340e+01
1.217833982852284835e+00,4.533400197881653071e+01
1.844552916648512841e+00,4.528926690401137023e+01
2.470591017683652080e+00,4.523584276750371913e+01
3.095827374878405536e+00,4.517373533356486348e+01
3.720141042655976005e+00,4.510295204937472135e+01
4.343411064190369153e+00,4.502350204797507160e+01
4.965516494745370046e+00,4.493539615090740114e+01
5.586336425091929847e+00,4.483864687053453224e+01
6.205750005007964809e+00,4.473326841204292492e+01
6.823636466850820703e+00,4.461927667512463813e+01
7.439875149202291205e+00,4.449668925533640618e+01
8.054345520577349760e+00,4.436552544513475027e+01
8.666927203197369423e+00,4.422580623458471649e+01
9.277499996819518202e+00,4.407755431174098248e+01
9.885943902618951284e+00,4.392079406269984077e+01
1.049213914712140827e+01,4.375555157131981332e+01
1.109596620618019713e+01,4.358185461860981036e+01
1.169730582899032889e+01,4.339973268178411558e+01
1.229603906214254927e+01,4.320921693298078026e+01
1.289204727370423598e+01,4.301034023764454872e+01
1.348521217732906941e+01,4.280313715257107532e+01
1.407541585638747783e+01,4.258764392361218398e+01
1.466254078811384431e+01,4.236389848304097683e+01
1.524646986776805591e+01,4.213194044657466009e+01
1.582708643280133742e+01,4.189181111005625979e+01
1.640427428702886203e+01,4.164355344579119134e+01
1.697791772479799732e+01,4.138721209854059424e+01
1.754790155515050287e+01,4.112283338116903764e+01
1.811411112597456352e+01,4.085046526994568694e+01
1.867643234813942854e+01,4.057015739949908806e+01
1.923475171960885888e+01,4.028196105742460986e+01
1.978895634953001803e+01,3.998592917854294626e+01
2.033893398228996574e+01,3.968211633881091416e+01
2.088457302153720363e+01,3.937057874888253650e+01
2.142576255416270570e+01,3.905137424732050277e+01
2.196239237423432655e+01,3.872456229345831957e+01
2.249435300688138994e+01,3.839020395991168044e+01
2.302153573212372351e+01,3.804836192473941736e+01
2.354383260863851746e+01,3.769910046325482966e+01
2.406113649746267313e+01,3.734248543948563537e+01
2.457334108562443831e+01,3.697858429728321994e+01
2.508034090969855967e+01,3.660746605108171536e+01
2.558203137927951687e+01,3.622920127630739984e+01
2.607830880037094445e+01,3.584386209943617985e+01
2.656907039868100640e+01,3.545152218770336106e+01
2.705421434282354554e+01,3.505225673846211976e+01
2.753363976741704633e+01,3.464614246819347443e+01
2.800724679607543877e+01,3.423325760116876637e+01
2.847493656428948228e+01,3.381368185776215540e+01
2.893661124218868963e+01,3.338749644241777759e+01
2.939217405718323661e+01,3.295478403126823252e+01
2.984152931647583173e+01,3.251562875940972930e+01
3.028458242944342516e+01,3.207011620782986938e+01
3.072123992987986796e+01,3.161833338999252874e+01
3.115140949809431348e+01,3.116036873808110741e+01
3.157499998286469278e+01,3.069631208889640206e+01
3.199192142323385823e+01,3.022625466941773453e+01
3.240208507014943962e+01,2.975028908202230227e+01
3.280540340793938725e+01,2.926850928936665852e+01
3.320179017561777357e+01,2.878101059893229774e+01
3.359116038801662540e+01,2.828788964723572974e+01
3.397343035673898015e+01,2.778924438370377104e+01
3.434851771092508699e+01,2.728517405421978737e+01
3.471634141783193428e+01,2.677577918433541981e+01
3.507682180321427978e+01,2.626116156215824660e+01
3.542988057150809311e+01,2.574142422090935511e+01
3.577544082580715212e+01,2.521667142115820326e+01
3.611342708762923337e+01,2.468700863273466339e+01
3.644376531646708628e+01,2.415254251631981575e+01
3.676638292911830064e+01,2.361338090471885565e+01
3.708120881878858910e+01,2.306963278381898164e+01
3.738817337396552887e+01,2.252140827323120931e+01
3.768720849705432840e+01,2.196881860662378472e+01
3.797824762277403465e+01,2.141197611174441207e+01
3.826122573630596690e+01,2.085099419013871724e+01
3.853607939119235226e+01,2.028598729656281208e+01
3.880274672697768068e+01,1.971707091809688350e+01
3.906116748658890003e+01,1.914436155296068165e+01
3.931128303345000319e+01,1.856797668903298870e+01
3.955303636832476144e+01,1.798803478208037632e+01
3.978637214588369631e+01,1.740465523369657319e+01
4.001123669099016666e+01,1.681795836895577523e+01
4.022757801470036298e+01,1.622806541378437117e+01
4.043534582997334326e+01,1.563509847205162551e+01
4.063449156708464471e+01,1.503918050238727488e+01
4.082496838874073575e+01,1.444043529472395804e+01
4.100673120488806234e+01,1.383898744657243007e+01
4.117973668721226232e+01,1.323496233903227015e+01
4.134394328332394508e+01,1.262848611253846087e+01
4.149931123062475535e+01,1.201968564235344061e+01
4.164580256985049544e+01,1.140868851380328941e+01
4.178338115828636745e+01,1.079562299726389796e+01
4.191201268264904201e+01,1.018061802290372597e+01
4.203166467163284636e+01,9.563803155180911730e+00
4.214230650811364143e+01,8.945308567106572184e+00
4.224390944100751000e+01,8.325265014272408948e+00
4.233644659677937483e+01,7.703803808649924534e+00
4.241989299059710561e+01,7.081056792165502323e+00
4.249422553712730632e+01,6.457156310054196879e+00
4.255942306096820715e+01,5.832235183999646466e+00
4.261546630671588076e+01,5.206426685061545712e+00
4.266233794865949847e+01,4.579864506396779333e+00
4.270002260010149797e+01,3.952682735781546164e+00
4.272850682229916686e+01,3.325015827932809920e+00
4.274777913302315113e+01,2.696998576642219980e+00
4.275783001472944278e+01,2.068766086720029040e+00
4.275865192234090273e+01,1.440453745759577631e+00
4.275023929063455341e+01,8.121971957242755114e-01
4.273258854123115213e+01,1.841323043639879475e-01
4.270569808918315147e+01,-4.436048635355774317e-01
4.266956834915774976e+01,-1.070878075063290691e+00
4.262420174121144356e+01,-1.697550958248166486e+00
4.256960269615277070e+01,-2.323487031274134473e+00
4.250577766048951389e+01,-2.948549731841917598e+00
4.243273510095788481e+01,-3.572602446663935893e+00
4.235048550862946115e+01,-4.195508541098161182e+00
4.225904140259360275e+01,-4.817131388904446254e+00
4.215841733321191498e+01,-5.437334402123548571e+00
4.204862988494156895e+01,-6.055981061072768235e+00
4.192969767872511966e+01,-6.672934944448535965e+00
4.180164137394332613e+01,-7.288059759534831095e+00
4.166448366992886321e+01,-7.901219372506605332e+00
4.151824930703764949e+01,-8.512277838825925258e+00
4.136296506727575206e+01,-9.121099433722124061e+00
4.119865977447857830e+01,-9.727548682751869791e+00
4.102536429404095486e+01,-1.033149039242981715e+01
4.084311153219488943e+01,-1.093278968092619330e+01
4.065193643483291197e+01,-1.153131200882445384e+01
4.045187598587512667e+01,-1.212692320993094874e+01
4.024296920517775789e+01,-1.271948952213133666e+01
4.002525714598073137e+01,-1.330887761828755878e+01
3.979878289189281304e+01,-1.389495463716792045e+01
3.956359155341307599e+01,-1.447758821440210397e+01
3.931973026398510740e+01,-1.505664651345863803e+01
3.906724817558443164e+01,-1.563199825663338238e+01
3.880619645383589500e+01,-1.620351275604548391e+01
3.853662827266120416e+01,-1.677105994463079242e+01
3.825859880845320049e+01,-1.733451040713001845e+01
3.797216523377770869e+01,-1.789373541106014898e+01
3.767738671059995426e+01,-1.844860693766583637e+01
3.737432438303653015e+01,-1.899899771283981309e+01
3.706304136962922513e+01,-1.954478123801033007e+01
3.674360275514278840e+01,-2.008583182098285747e+01
3.641607558188329818e+01,-2.062202460673367099e+01
3.608052884053844878e+01,-2.115323560814447745e+01
3.573703346053776642e+01,-2.167934173667338982e+01
3.538566229993340784e+01,-2.220022083295300064e+01
3.502649013480004925e+01,-2.271575169731011457e+01
3.465959364815493160e+01,-2.322581412019772529e+01
3.428505141839633552e+01,-2.373028891253424888e+01
3.390294390726231200e+01,-2.422905793593970003e+01
3.351335344730816246e+01,-2.472200413286410026e+01
3.311636422890367726e+01,-2.520901155659894499e+01
3.271206228674997618e+01,-2.568996540116512151e+01
3.230053548591700263e+01,-2.616475203106904601e+01
3.188187350740144410e+01,-2.663325901092004599e+01
3.145616783320684817e+01,-2.709537513490063532e+01
3.102351173094408310e+01,-2.755099045608437081e+01
3.058400023795755729e+01,-2.799999631558938873e+01
3.013773014497310143e+01,-2.844228537156499570e+01
2.968479997927176228e+01,-2.887775162800045692e+01
2.922530998739074093e+01,-2.930629046334856724e+01
2.875936211735066550e+01,-2.972779865895822837e+01
2.828706000041283630e+01,-3.014217442730640073e+01
2.780850893236715393e+01,-3.054931744002255201e+01
2.732381585435201998e+01,-3.094912885569835126e+01
2.683308933320845213e+01,-3.134151134747440892e+01
2.633643954137117404e+01,-3.172636913039591278e+01
2.583397823629658419e+01,-3.210360798853110254e+01
2.532581873943209061e+01,-3.247313530184312924e+01
2.481207591472728424e+01,-3.283486007280901475e+01
2.429286614669133471e+01,-3.318869295277666964e+01
2.376830731799667973e+01,-3.353454626805403649e+01
2.323851878663403525e+01,-3.387233404572111795e+01
2.270362136261914188e+01,-3.420197203915876116e+01
2.216373728425778822e+01,-3.452337775328444991e+01
2.161899019396724597e+01,-3.483647046949032244e+01
2.106950511366112977e+01,-3.514117127027375886e+01
2.051540841970030726e+01,-3.543740306355307723e+01
1.995682781741179213e+01,-3.572509060666197200e+01
1.939389231517972689e+01,-3.600416053001462302e+01
1.882673219811387710e+01,-3.627454136043314747e+01
1.825547900129626200e+01,-3.653616354413152578e+01
1.768026548261335051e+01,-3.678895946934688510e+01
1.710122559517439456e+01,-3.703286348861233535e+01
1.651849445932294103e+01,-3.726781194066271041e+01
1.593220833424440031e+01,-3.749374317196647155e+01
1.534250458917401438e+01,-3.771059755787658929e+01
1.474952167421016291e+01,-3.791831752339281536e+01
1.415339909073837887e+01,-3.811684756352811831e+01
1.355427736146867268e+01,-3.830613426327271753e+01
1.295229800009410503e+01,-3.848612631714753007e+01
1.234760348057323753e+01,-3.865677454834094817e+01
1.174033720604214359e+01,-3.881803192742158615e+01
1.113064347736296789e+01,-3.896985359061949339e+01
1.051866746131226726e+01,-3.911219685766973697e+01
9.904555158414936500e+00,-3.924502124921124135e+01
9.288453370431957623e+00,-3.936828850373338184e+01
8.670509667503534246e+00,-3.948196259406483932e+01
8.050872354957958166e+00,-3.958600974339676526e+01
7.429690439789684575e+00,-3.968039844083439505e+01
6.807113596811269041e+00,-3.976509945647065791e+01
6.183292134491553682e+00,-3.984008585597440089e+01
5.558376960478030426e+00,-3.990533301468801852e+01
4.932519546818156186e+00,-3.996081863122707034e+01
4.305871894879632400e+00,-4.000652274057637925e+01
3.678586499981823188e+00,-4.004242772667592476e+01
3.050816315740710660e+00,-4.006851833449073297e+01
2.422714718137370937e+00,-4.008478168155858867e+01
1.794435469316739695e+00,-4.009120726900961529e+01
1.166132681122340475e+00,-4.008778699205192453e+01
5.379607783761016782e-01,-4.007451514991756625e+01
-8.992553808981496033e-02,-4.005138845526304436e+01
-7.173713286423951674e-01,-4.001840604301881399e+01
-1.344221452288489438e+00,-3.997556947868235255e+01
-1.970320604342000737e+00,-3.992288276604932662e+01
-2.595513354306442810e+00,-3.986035235437753244e+01
-3.219644183967354856e+00,-3.978798714497855826e+01
-3.842557525684524133e+00,-3.970579849723191757e+01
-4.464097800877280697e+00,-3.961380023401677875e+01
-5.084109458693454542e+00,-3.951200864655623235e+01
-5.702437014852788089e+00,-3.940044249866980408e+01
-6.318925090658268573e+00,-3.927912303042884190e+01
-6.933418452165668100e+00,-3.914807396121074134e+01
-7.545762049500510216e+00,-3.900732149214769606e+01
-8.155801056316997588e+00,-3.885689430796515609e+01
-8.763380909387775475e+00,-3.869682357820608587e+01
-9.368347348314834733e+00,-3.852714295783728460e+01
-9.970546455354394766e+00,-3.834788858723315741e+01
-1.056982469534501057e+01,-3.815909909153355528e+01
-1.116602895569050702e+01,-3.796081557938531148e+01
-1.175900658662130915e+01,-3.775308164098503028e+01
-1.234860544114123648e+01,-3.753594334561552159e+01
-1.293467391543267730e+01,-3.730944923841219207e+01
-1.351706098911702192e+01,-3.707365033655186437e+01
-1.409561626560349801e+01,-3.682860012478164435e+01
-1.467019001247126120e+01,-3.657435455029960991e+01
-1.524063320187741688e+01,-3.631097201698371890e+01
-1.580679755098138450e+01,-3.603851337896614382e+01
-1.636853556237284479e+01,-3.575704193355146288e+01
-1.692570056449478599e+01,-3.546662341347605718e+01
-1.747814675205241386e+01,-3.516732597850550945e+01
-1.802572922639385666e+01,-3.485922020637028851e+01
-1.856830403585585287e+01,-3.454237908303564097e+01
-1.910572821606121252e+01,-3.421687799230571159e+01
-1.963785983015911896e+01,-3.388279470475917776e+01
-2.016455800899585782e+01,-3.354020936601632741e+01
-2.068568299120783749e+01,-3.318920448433441805e+01
-2.120109616322245927e+01,-3.282986491753291602e+01
-2.171066009915858430e+01,-3.246227785924578058e+01
-2.221423860061552702e+01,-3.208653282450032407e+01
-2.271169673633729857e+01,-3.170272163462362158e+01
-2.320290088174365195e+01,-3.131093840147422469e+01
-2.368771875831570739e+01,-3.091127951099992899e+01
-2.416601947282354956e+01,-3.050384360612256884e+01
-2.463767355638821144e+01,-3.008873156894720324e+01
-2.510255300336218198e+01,-2.966604650229974638e+01
-2.556053131002149570e+01,-2.923589371058992725e+01
-2.601148351305353046e+01,-2.879838068000433537e+01
-2.645528622783451667e+01,-2.835361705802540655e+01
-2.689181768647964788e+01,-2.790171463228283955e+01
-2.732095777565865191e+01,-2.744278730873459082e+01
-2.774258807416356376e+01,-2.697695108918062701e+01
-2.815659189021660680e+01,-2.650432404811161646e+01
-2.856285429850824897e+01,-2.602502630889295787e+01
-2.896126217695259086e+01,-2.553918001928717985e+01
-2.935170424314931736e+01,-2.504690932631638489e+01
-2.973407109053950492e+01,-2.454834035046834728e+01
-3.010825522424571332e+01,-2.404360115924643893e+01
-3.047415109658226839e+01,-2.353282174006914218e+01
-3.083165514222613979e+01,-2.301613397251987791e+01
-3.118066581303584073e+01,-2.249367159995144050e+01
-3.152108361250693136e+01,-2.196557020044802044e+01
-3.185281112985268948e+01,-2.143196715714858769e+01
-3.217575307369793336e+01,-2.089300162793567139e+01
-3.248981630537482346e+01,-2.034881451449311740e+01
-3.279490987180947315e+01,-1.979954843073639026e+01
-3.309094503798628040e+01,-1.924534767062210605e+01
-3.337783531898029565e+01,-1.868635817533877130e+01
-3.365549651154531574e+01,-1.812272749988433773e+01
-3.392384672524548961e+01,-1.755460477903744376e+01
-3.418280641312058066e+01,-1.698214069272428617e+01
-3.443229840187226642e+01,-1.640548743078896976e+01
-3.467224792156018509e+01,-1.582479865717288092e+01
-3.490258263479734069e+01,-1.524022947350686330e+01
-3.512323266543225486e+01,-1.465193638212494420e+01
-3.533413062670778970e+01,-1.406007724850389984e+01
-3.553521164888447714e+01,-1.346481126313645582e+01
-3.572641340631847129e+01,-1.286629890284254252e+01
-3.590767614398131258e+01,-1.226470189152950674e+01
-3.607894270341247278e+01,-1.166018316040334213e+01
-3.624015854809186266e+01,-1.105290680764307965e+01
-3.639127178822308650e+01,-1.044303805754163506e+01
-3.653223320491531467e+01,-9.830743219124006060e+00
-3.666299627375386905e+01,-9.216189644249199731e+00
-3.678351718774874257e+01,-8.599545685203365153e+00
-3.689375487965011047e+01,-7.980980651794783221e+00
-3.699367104362072922e+01,-7.360664767957455723e+00
-3.708323015625513364e+01,-6.738769127870551046e+00
-3.716239949693431299e+01,-6.115465651607957298e+00
-3.723114916750704140e+01,-5.490927040320350727e+00
-3.728945211128663573e+01,-4.865326730964837587e+00
-3.733728413135396096e+01,-4.238838850587352880e+00
-3.737462390815632318e+01,-3.611638170171309170e+00
-3.740145301639284980e+01,-2.983900058059958393e+00
-3.741775594117649462e+01,-2.355800432963014224e+00
-3.742352009346335251e+01,-1.727515716559544723e+00
-3.741873582473984783e+01,-1.099222785704363048e+00
-3.740339644095844562e+01,-4.710989242540371547e-01
-3.737749821571298980e+01,1.566782254835643318e-01
-3.734104040264450930e+01,7.839307116578196899e-01
-3.729402524706893018e+01,1.410480322135153175e+00
-3.723645799681753488e+01,2.036148634099164134e+00
-3.716834691228229559e+01,2.660757063974027226e+00
-3.708970327565710079e+01,3.284126917665559642e+00
-3.700054139936710840e+01,3.906079441103186944e+00
-3.690087863367783427e+01,4.526435871073623218e+00
-3.679073537347645129e+01,5.145017486330592860e+00
-3.667013506421708513e+01,5.761645658971811024e+00
-3.653910420702332118e+01,6.376141906065246445e+00
-3.639767236293950248e+01,6.988327941517924913e+00
-3.624587215632478632e+01,7.598025728167583814e+00
-3.608373927738213638e+01,8.205057530088211593e+00
-3.591131248381581997e+01,8.809245965093969843e+00
-3.572863360161043289e+01,9.410414057428814871e+00
